,SAMPN,CTFIP,BIN,RESTY,HHSIZ,INCOM,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,GEO_GROUP1,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC
17819,4022210,34003,12,1,3,8,2,2,2,2,1,1,167.8,RIVER EDGE,RIVER EDGE BOROUGH,River Edge borough,NJ,7661,2712,34003048200,7,3,4,2,1
17820,4022262,36005,15,2,3,6,2,1,2,2,1,1,321.76923,BRONX,NEW YORK CITY,Bronx borough,NY,10475,942,36005030200,2,3,4,2,1
17821,4022277,36081,9,2,1,4,0,0,1,1,0,1,248.08333,JACKSON HEIGHTS,NEW YORK CITY,Queens borough,NY,11372,391,36081028300,2,1,2,0,4
17822,4022311,34017,16,2,1,4,0,0,1,1,0,1,214.6,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7302,2772,34017002300,8,1,2,0,4
17823,4022319,34017,19,2,2,1,0,0,0,2,0,1,115.73333,NORTH BERGEN,,North Bergen township,NJ,7047,2852,34017014502,8,2,1,0,6
17824,4022380,34031,17,2,2,1,0,0,0,0,0,1,745.0,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175401,7,2,1,0,6
17825,4022386,34013,14,2,1,3,1,0,0,1,0,1,319.5,NEWARK,NEWARK CITY,Newark city,NJ,7112,2956,34013005400,8,1,2,1,6
17826,4022393,34031,17,2,1,3,1,0,0,1,0,1,95.19048,CLIFTON,CLIFTON CITY,Clifton city,NJ,7014,2732,34031124402,7,1,2,1,6
17827,4022426,36119,11,2,3,4,2,0,1,2,1,1,298.71429,TARRYTOWN,TARRYTOWN VILLAGE,Greenburgh town,NY,10591,2205,36119011500,4,3,2,2,3
17828,4022447,36027,20,1,2,8,3,0,2,2,0,1,114.33333,POUGHKEEPSIE,POUGHKEEPSIE CITY,Poughkeepsie city,NY,12603,2421,36027221001,5,2,4,3,2
17829,4022499,34013,21,1,1,4,1,0,1,1,0,1,114.125,CALDWELL,CALDWELL BOROUGH,Caldwell borough,NJ,7006,3121,34013021702,8,1,2,1,4
17830,4022506,36081,9,2,1,3,0,0,1,1,0,1,342.83333,WOODSIDE,NEW YORK CITY,Queens borough,NY,11377,378,36081024500,2,1,2,0,4
17831,4022527,34031,17,1,4,6,4,1,4,4,0,1,226.5,CLIFTON,CLIFTON CITY,Clifton city,NJ,7013,2732,34031124200,7,4,4,3,2
17832,4022583,34039,17,1,2,6,3,1,2,2,0,1,143.80952,NEW PROVIDENCE,NEW PROVIDENCE BOROUGH,New Providence borough,NJ,7974,3133,34039038102,8,2,4,3,2
17833,4022609,34025,14,1,4,4,2,2,1,2,2,1,275.33333,WEST LONG BRANCH,WEST LONG BRANCH BOROUGH,West Long Branch borough,NJ,7764,3281,34025806201,10,4,2,2,3
17834,4022688,36081,9,2,4,2,1,1,2,1,2,1,784.5,NEW YORK,NEW YORK CITY,Queens borough,NY,11372,429,36081026901,2,4,1,1,1
17835,4022707,36103,12,1,1,6,2,0,0,1,0,1,218.33333,HUNTINGTON,HALESITE CDP,Huntington town,NY,11743,1864,36103110300,3,1,4,2,6
17836,4022786,34039,17,1,2,6,2,0,0,2,0,1,96.72222,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036500,8,2,4,2,6
17837,4022814,34017,19,1,2,4,2,0,1,2,0,1,55.75,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2831,34017012400,8,2,2,2,4
17838,4022837,36087,15,2,1,6,3,0,1,1,0,1,135.72727,TAPPAN,TAPPAN CDP,Orangetown town,NY,10983,2299,36087013401,4,1,4,3,4
17839,4022863,9009,14,1,1,4,1,1,1,1,0,1,353.8,HAMDEN,,Hamden town,CT,6514,3459,9009165500,6,1,2,1,4
17840,4022984,34017,21,2,1,3,0,0,0,0,0,1,73.26667,SECAUCUS,SECAUCUS TOWN,Secaucus town,NJ,7094,2902,34017019800,8,1,2,0,6
17841,4023075,36119,11,1,2,6,2,0,2,2,0,1,549.33333,WHITE PLAINS,FAIRVIEW CDP,Greenburgh town,NY,10607,2208,36119010903,4,2,4,2,2
17842,4023131,34013,21,1,3,4,3,1,2,3,0,1,106.8,BELLEVILLE,,Belleville township,NJ,7109,3048,34013014600,8,3,2,3,2
17843,4023171,36005,15,1,2,3,1,0,0,1,0,1,182.71429,BRONX,NEW YORK CITY,Bronx borough,NY,10465,957,36005013800,2,2,2,1,6
17844,4023173,34029,15,1,2,4,2,0,0,2,0,1,529.83333,FORKED RIVER,,Lacey township,NJ,8731,3294,34029732002,10,2,2,2,6
17845,4023196,34003,12,1,4,6,2,2,2,2,1,1,167.8,RIVER EDGE,RIVER EDGE BOROUGH,River Edge borough,NJ,7661,2712,34003048200,7,4,4,2,1
17846,4023197,36005,15,1,3,4,1,1,1,1,1,1,259.5,BRONX,NEW YORK CITY,Bronx borough,NY,10466,1005,36005040400,2,3,2,1,3
17847,4023222,36059,18,1,4,8,1,1,2,2,2,1,132.75,LONG BEACH,LONG BEACH CITY,Long Beach city,NY,11561,1799,36059416701,3,4,4,1,1
17848,4023227,34031,17,1,2,5,2,0,1,2,0,1,75.5,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175601,7,2,3,2,4
17849,4023245,36027,14,1,2,99,2,0,1,2,0,1,405.16667,HAVILAND,HAVILAND CDP,Hyde Park town,NY,12538,2390,36027070301,5,2,9,2,4
17850,4023253,34003,21,1,4,99,2,2,2,3,1,1,73.04,PARK RIDGE,PARK RIDGE BOROUGH,Park Ridge borough,NJ,7656,2707,34003043002,7,4,9,2,1
17851,4023266,36087,15,1,4,5,5,0,3,4,0,1,135.72727,TAPPAN,TAPPAN CDP,Orangetown town,NY,10983,2299,36087013401,4,4,3,3,2
17852,4023274,36005,13,2,1,1,0,1,0,1,0,1,345.2,BRONX,NEW YORK CITY,Bronx borough,NY,10463,892,36005028900,2,1,1,0,6
17853,4023280,34017,19,1,2,4,1,0,1,2,0,1,174.0,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2815,34017010200,8,2,2,1,4
17854,4023301,34031,17,1,2,3,3,0,1,2,0,1,214.2,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031124700,7,2,2,3,4
17855,4023428,36027,14,1,1,2,1,0,1,1,0,1,326.0,RHINEBECK,,Rhinebeck town,NY,12572,2441,36027160004,5,1,1,1,4
17856,4023450,34039,15,1,3,4,2,2,2,2,1,1,212.71429,LINDEN,LINDEN CITY,Linden city,NJ,7036,3131,34039034700,8,3,2,2,1
17857,4023455,34003,20,1,3,6,2,1,0,3,0,1,77.10714,MAHWAH,,Mahwah township,NJ,7430,2693,34003032102,7,3,4,2,6
17858,4023457,34003,20,1,2,8,3,0,1,2,0,1,66.17647,MAHWAH,,Mahwah township,NJ,7430,2693,34003032201,7,2,4,3,4
17859,4023475,36059,18,2,1,6,1,0,1,1,0,1,176.71429,LONG BEACH,LONG BEACH CITY,Long Beach city,NY,11561,1799,36059416702,3,1,4,1,4
17860,4023507,36081,9,2,2,6,1,0,1,1,0,1,212.4,NEW YORK,NEW YORK CITY,Queens borough,NY,11372,391,36081028500,2,2,4,1,4
17861,4023531,36085,18,1,4,7,3,0,4,4,0,1,170.77778,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10306,1605,36085013400,2,4,4,3,2
17862,4023536,36059,17,1,4,99,2,2,2,2,2,1,312.6,ROSLYN,SEARINGTOWN CDP,North Hempstead town,NY,11576,1642,36059302300,3,4,9,2,1
17863,4023595,36005,15,2,1,2,1,0,1,1,0,1,95.57143,NEW YORK,NEW YORK CITY,Bronx borough,NY,10471,903,36005032300,2,1,1,1,4
17864,4023600,36027,14,1,6,7,3,2,2,3,2,1,444.0,HOPEWELL JUNCTION,,East Fishkill town,NY,12533,2382,36027050103,5,4,4,3,1
17865,4023645,34013,6,2,1,1,1,0,1,0,0,1,363.0,EAST ORANGE,EAST ORANGE CITY,East Orange city,NJ,7018,3013,34013011100,8,1,1,1,4
17866,4023654,36081,12,1,2,4,2,0,1,2,0,1,248.4,FRESH MEADOWS,NEW YORK CITY,Queens borough,NY,11365,618,36081142900,2,2,2,2,4
17867,4023731,34013,6,1,3,8,2,0,2,2,1,1,216.75,MAPLEWOOD,,Maplewood township,NJ,7040,3100,34013019800,8,3,4,2,1
17868,4023747,34017,21,1,4,8,2,2,2,2,2,1,43.23529,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2808,34017005802,8,4,4,2,1
17869,4023795,34039,15,1,4,4,2,2,1,2,1,1,133.13333,SCOTCH PLAINS,,Scotch Plains township,NJ,7076,3138,34039038500,8,4,2,2,3
17870,4023798,36059,17,1,1,4,1,0,1,1,0,1,176.4,SEAFORD,NORTH WANTAGH CDP,Hempstead town,NY,11783,1788,36059415500,3,1,2,1,4
17871,4023805,34031,17,1,2,4,2,0,2,2,0,1,75.5,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175601,7,2,2,2,2
17872,4023809,36005,15,2,2,5,2,0,2,2,0,1,95.57143,NEW YORK,NEW YORK CITY,Bronx borough,NY,10471,903,36005032300,2,2,3,2,2
17873,4023848,34013,6,2,2,3,0,0,1,1,0,1,670.0,EAST ORANGE,EAST ORANGE CITY,East Orange city,NJ,7018,3015,34013011300,8,2,2,0,4
17874,4023857,36103,16,2,2,3,1,0,1,1,0,1,238.125,BAYPORT,BAYPORT CDP,Islip town,NY,11705,2002,36103147901,3,2,2,1,4
17875,4023875,34017,21,1,3,6,2,0,1,3,0,1,73.26667,SECAUCUS,SECAUCUS TOWN,Secaucus town,NJ,7094,2902,34017019800,8,3,4,2,4
17876,4023895,36081,12,2,1,4,1,0,1,1,0,1,229.33333,NEW YORK,NEW YORK CITY,Queens borough,NY,11379,456,36081065900,2,1,2,1,4
17877,4023901,36119,17,2,4,4,2,3,2,2,1,1,198.625,MOUNT VERNON,MOUNT VERNON CITY,Mount Vernon city,NY,10550,2098,36119002900,4,4,2,2,1
17878,4023928,36047,12,1,2,3,0,0,0,0,0,1,910.0,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11234,1527,36047067800,2,2,2,0,6
17879,4023994,34027,20,1,2,4,1,0,1,1,0,1,157.8,MORRIS PLAINS,,Parsippany-Troy Hills township,NJ,7950,3172,34027041604,9,2,2,1,4
17880,4024036,34003,21,1,2,4,3,0,2,2,0,1,73.04,PARK RIDGE,PARK RIDGE BOROUGH,Park Ridge borough,NJ,7656,2707,34003043002,7,2,2,3,2
17881,4024087,36027,14,1,4,6,2,2,2,2,2,1,237.0,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2398,36027140200,5,4,4,2,1
17882,4024120,36119,11,1,2,5,2,0,2,2,0,1,819.0,MAMARONECK,MAMARONECK VILLAGE,Mamaroneck town,NY,10543,2126,36119007300,4,2,3,2,2
17883,4024174,34039,15,1,3,6,3,1,3,2,0,1,282.5,LINDEN,LINDEN CITY,Linden city,NJ,7036,3131,34039034800,8,3,4,3,2
17884,4024221,34013,14,2,2,1,1,1,1,1,0,1,233.2,NEWARK,NEWARK CITY,Newark city,NJ,7107,2906,34013000200,8,2,1,1,4
17885,4024247,34013,14,1,3,99,2,1,2,2,0,1,293.2,MONTCLAIR,UPPER MONTCLAIR CDP,Montclair township,NJ,7043,3065,34013016300,8,3,9,2,2
17886,4024284,34039,17,2,1,4,1,0,1,1,0,1,105.2,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036600,8,1,2,1,4
17887,4024298,36059,17,1,2,6,2,0,2,2,0,1,278.2,LEVITTOWN,LEVITTOWN CDP,Hempstead town,NY,11756,1721,36059409300,3,2,4,2,2
17888,4024578,34017,16,2,1,4,1,0,0,1,0,1,349.83333,NORTH ARLINGTON,SECAUCUS TOWN,Secaucus town,NJ,7031,2904,34017019900,8,1,2,1,6
17889,4024654,34013,14,2,1,3,1,0,1,1,0,1,330.71429,NEWARK,NEWARK CITY,Newark city,NJ,7104,2905,34013000100,8,1,2,1,4
17890,4024681,34017,19,2,1,1,0,0,0,0,0,1,521.5,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2803,34017005300,8,1,1,0,6
17891,4024691,34013,14,2,2,4,2,0,0,2,0,1,240.85714,ORANGE,,City of Orange township,NJ,7050,3090,34013018800,8,2,2,2,6
17892,4024727,34013,6,1,1,99,1,0,0,1,0,1,189.16667,WEST ORANGE,,West Orange township,NJ,7052,3081,34013017900,8,1,9,1,6
17893,4024746,36005,15,1,4,7,4,1,3,4,0,1,181.66667,NEW YORK,NEW YORK CITY,Bronx borough,NY,10471,899,36005035100,2,4,4,3,2
17894,4024752,34003,12,1,1,4,5,0,1,1,0,1,341.0,SADDLE BROOK,,Saddle Brook township,NJ,7663,2717,34003052100,7,1,2,3,4
17895,4024781,36119,2,2,3,4,2,0,2,3,0,1,563.75,WHITE PLAINS,WHITE PLAINS CITY,White Plains city,NY,10601,2248,36119008800,4,3,2,2,2
17896,4024782,34039,15,1,2,4,2,0,1,2,0,1,249.28571,LINDEN,LINDEN CITY,Linden city,NJ,7036,3131,34039034500,8,2,2,2,4
17897,4024836,36047,12,1,2,4,1,0,0,2,0,1,348.0,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11234,1503,36047065800,2,2,2,1,6
17898,4024896,36059,18,1,3,6,2,0,1,3,0,1,132.75,LONG BEACH,LONG BEACH CITY,Long Beach city,NY,11561,1799,36059416701,3,3,4,2,4
17899,4024901,36059,20,1,4,6,2,2,2,2,2,1,162.25,ELMONT,ELMONT CDP,Hempstead town,NY,11003,1673,36059405200,3,4,4,2,1
17900,4024908,36059,17,1,3,4,3,1,2,3,0,1,231.3,EAST MEADOW,EAST MEADOW CDP,Hempstead town,NY,11554,1711,36059408300,3,3,2,3,2
17901,4024939,36005,15,2,1,3,1,0,1,1,0,1,95.57143,NEW YORK,NEW YORK CITY,Bronx borough,NY,10471,903,36005032300,2,1,2,1,4
17902,4025031,34039,17,1,1,4,1,0,1,1,0,1,143.80952,NEW PROVIDENCE,NEW PROVIDENCE BOROUGH,New Providence borough,NJ,7974,3133,34039038102,8,1,2,1,4
17903,4025041,34003,21,1,2,6,4,0,2,2,0,1,73.04,PARK RIDGE,PARK RIDGE BOROUGH,Park Ridge borough,NJ,7656,2707,34003043002,7,2,4,3,2
17904,4025073,36081,9,1,4,6,2,2,1,2,2,1,461.2,JACKSON HEIGHTS,NEW YORK CITY,Queens borough,NY,11372,392,36081027900,2,4,4,2,3
17905,4025089,34031,17,1,2,7,2,0,2,2,0,1,164.86667,CLIFTON,CLIFTON CITY,Clifton city,NJ,7012,2732,34031124401,7,2,4,2,2
17906,4025096,34031,17,1,6,6,2,3,2,2,4,1,159.7,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175701,7,4,4,2,1
17907,4025097,34003,20,1,6,6,3,3,2,3,2,1,77.10714,MAHWAH,,Mahwah township,NJ,7430,2693,34003032102,7,4,4,3,1
17908,4025098,34013,14,1,2,7,1,1,1,1,1,1,353.0,WEST ORANGE,,West Orange township,NJ,7052,3079,34013017700,8,2,4,1,3
17909,4025102,34039,17,1,3,7,3,1,2,3,0,1,174.78571,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036400,8,3,4,3,2
17910,4025113,36059,17,1,4,6,3,1,2,2,2,1,170.78571,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1780,36059414900,3,4,4,3,1
17911,4025291,36005,15,1,2,4,1,0,1,2,0,1,230.0,NEW YORK,NEW YORK CITY,Bronx borough,NY,10470,1012,36005044902,2,2,2,1,4
17912,4025304,36059,18,1,4,4,2,2,1,2,2,1,176.71429,LONG BEACH,LONG BEACH CITY,Long Beach city,NY,11561,1799,36059416702,3,4,2,2,3
17913,4025350,36081,9,2,2,3,1,0,0,2,0,1,173.25,NEW YORK,NEW YORK CITY,Queens borough,NY,11415,567,36081013800,2,2,2,1,6
17914,4025434,36005,21,1,2,6,3,0,1,2,0,1,166.90909,NEW YORK,NEW YORK CITY,Bronx borough,NY,10465,959,36005027401,2,2,4,3,4
17915,4025436,34003,20,1,2,5,3,0,0,2,0,1,66.17647,MAHWAH,,Mahwah township,NJ,7430,2693,34003032201,7,2,3,3,6
17916,4025443,36081,4,2,2,3,1,0,0,2,0,1,200.0,STATEN ISLAND,NEW YORK CITY,Queens borough,NY,11697,744,36081091602,2,2,2,1,6
17917,4025446,34003,21,1,4,5,3,2,2,3,1,1,73.04,PARK RIDGE,PARK RIDGE BOROUGH,Park Ridge borough,NJ,7656,2707,34003043002,7,4,3,3,1
17918,4025484,34003,20,2,2,4,2,1,2,2,0,1,101.25,MAHWAH,,Mahwah township,NJ,7430,2693,34003032103,7,2,2,2,2
17919,4025496,36059,17,1,2,99,3,0,1,2,0,1,388.5,LEVITTOWN,LEVITTOWN CDP,Hempstead town,NY,11756,1715,36059408700,3,2,9,3,4
17920,4025505,34031,17,1,2,2,2,0,2,2,0,1,334.33333,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031125000,7,2,1,2,2
17921,4025546,34029,15,1,4,4,1,2,1,2,2,1,134.78571,LAKEWOOD,LAKEWOOD CDP,Lakewood township,NJ,8701,3296,34029715301,10,4,2,1,3
17922,4025554,34017,19,2,1,3,1,0,1,1,0,1,115.73333,NORTH BERGEN,,North Bergen township,NJ,7047,2852,34017014502,8,1,2,1,4
17923,4025561,36059,18,2,1,1,0,1,0,1,0,1,179.08333,VALLEY STREAM,VALLEY STREAM VILLAGE,Hempstead town,NY,11581,1734,36059410700,3,1,1,0,6
17924,4025655,36103,21,1,2,5,1,1,0,1,1,1,102.64706,BRENTWOOD,BRENTWOOD CDP,Islip town,NY,11717,1966,36103146105,3,2,3,1,5
17925,4025679,36005,19,3,1,2,0,0,0,0,0,1,165.68,BRONX,NEW YORK CITY,Bronx borough,NY,10475,941,36005046201,2,1,1,0,6
17926,4025718,34039,15,1,2,7,2,0,1,2,0,1,224.36364,MOUNTAINSIDE,MOUNTAINSIDE BOROUGH,Mountainside borough,NJ,7092,3132,34039038300,8,2,4,2,4
17927,4025734,34013,14,1,3,3,1,0,3,2,0,1,202.55556,EAST ORANGE,EAST ORANGE CITY,East Orange city,NJ,7018,3016,34013011400,8,3,2,1,2
17928,4025743,36103,21,1,3,5,3,0,3,3,0,1,145.41667,BRENTWOOD,BRENTWOOD CDP,Islip town,NY,11717,1966,36103146105,3,3,3,3,2
17929,4025836,36059,18,2,2,3,2,0,1,2,0,1,176.71429,LONG BEACH,LONG BEACH CITY,Long Beach city,NY,11561,1799,36059416702,3,2,2,2,4
17930,4025842,34027,12,1,2,5,2,0,2,2,0,1,157.5,CHATHAM,CHATHAM BOROUGH,Chatham borough,NJ,7928,3147,34027042800,9,2,3,2,2
17931,4025864,36087,11,1,1,3,1,1,1,1,0,1,327.55556,NYACK,NYACK VILLAGE,Orangetown town,NY,10960,2276,36087013100,4,1,2,1,4
17932,4025930,34039,17,1,2,99,1,0,2,1,0,1,138.78947,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036800,8,2,9,1,2
17933,4025957,34017,19,1,3,3,1,1,1,2,1,1,219.6,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2840,34017013300,8,3,2,1,3
17934,4025963,36005,19,2,1,3,1,0,0,1,0,1,119.48077,NEW YORK,NEW YORK CITY,Bronx borough,NY,10475,941,36005046201,2,1,2,1,6
17935,4026013,34013,6,1,1,4,2,0,0,1,0,1,1958.0,MAPLEWOOD,,Maplewood township,NJ,7040,3099,34013019700,8,1,2,2,6
17936,4026025,34003,12,1,1,2,1,0,1,1,0,1,447.0,NORTH ARLINGTON,NORTH ARLINGTON BOROUGH,North Arlington borough,NJ,7031,2699,34003038300,7,1,1,1,4
17937,4026056,36103,17,1,3,6,2,0,1,3,0,1,184.83333,LAKE GROVE,LAKE RONKONKOMA CDP,Brookhaven town,NY,11755,2039,36103158512,3,3,4,2,4
17938,4026104,36103,21,1,4,6,3,2,2,2,2,1,213.36364,BAY SHORE,BAY SHORE CDP,Islip town,NY,11706,1966,36103146003,3,4,4,3,1
17939,4026125,36085,13,2,1,3,1,0,0,1,0,1,203.35714,NEW YORK,NEW YORK CITY,Staten Island borough,NY,10314,1595,36085027702,2,1,2,1,6
17940,4026127,36103,21,1,1,3,1,0,0,1,0,1,145.41667,BRENTWOOD,BRENTWOOD CDP,Islip town,NY,11717,1966,36103146105,3,1,2,1,6
17941,4026131,34031,17,2,1,2,0,0,0,1,0,1,148.2,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031124800,7,1,1,0,6
17942,4026157,34031,17,1,5,2,2,2,3,3,2,1,127.4,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175704,7,4,1,2,1
17943,4026160,34031,17,1,4,5,2,2,1,2,2,1,193.30769,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031124500,7,4,3,2,3
17944,4026188,9009,14,1,2,4,1,0,1,2,0,1,339.85714,CHESHIRE,,Cheshire town,CT,6410,3527,9009343400,6,2,2,1,4
17945,4026312,36085,17,1,2,3,2,1,1,2,0,1,156.83333,NEW YORK,NEW YORK CITY,Staten Island borough,NY,10314,1585,36085017300,2,2,2,2,4
17946,4026352,34039,15,2,3,4,2,0,0,2,0,1,318.16667,MOUNTAINSIDE,,Clark township,NJ,7092,3124,34039036301,8,3,2,2,6
17947,4026353,34039,17,1,4,99,3,2,2,2,2,1,138.78947,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036800,8,4,9,3,1
17948,4026424,36047,12,2,2,2,0,0,1,0,0,1,298.0,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11208,1177,36047121400,2,2,1,0,4
17949,4026489,36081,4,1,1,2,1,0,1,1,0,1,537.25,HOLLIS,NEW YORK CITY,Queens borough,NY,11423,554,36081047800,2,1,1,1,4
17950,4026500,34017,19,1,2,5,1,0,1,1,0,1,174.0,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2815,34017010200,8,2,3,1,4
17951,4026539,34039,15,1,1,4,1,0,0,1,0,1,207.6,SCOTCH PLAINS,,Scotch Plains township,NJ,7076,3138,34039038601,8,1,2,1,6
17952,4026582,36119,11,2,3,7,1,1,2,2,1,1,655.33333,BRONXVILLE,YONKERS CITY,Yonkers city,NY,10708,2186,36119002204,4,3,4,1,1
17953,4026606,36081,9,1,2,6,1,0,2,2,0,1,984.0,EAST ELMHURST,NEW YORK CITY,Queens borough,NY,11370,389,36081030903,2,2,4,1,2
17954,4026608,36081,9,2,2,7,0,0,2,1,0,1,349.83333,NEW YORK,NEW YORK CITY,Queens borough,NY,11377,379,36081024900,2,2,4,0,2
17955,4026638,34017,18,2,2,3,0,0,0,1,0,1,162.16667,GUTTENBERG,GUTTENBERG TOWN,Guttenberg town,NJ,7093,2858,34017015100,8,2,2,0,6
17956,4026707,9009,14,1,2,6,4,0,2,2,0,1,101.64706,NEW HAVEN,NEW HAVEN CITY,New Haven town,CT,6515,3405,9009141000,6,2,4,3,2
17957,4026734,34013,6,1,1,3,1,0,0,1,0,1,1584.0,NEWARK,NEWARK CITY,Newark city,NJ,7106,2925,34013002201,8,1,2,1,6
17958,4026739,34039,15,2,3,4,2,0,2,2,1,1,356.83333,ROSELLE,ROSELLE BOROUGH,Roselle borough,NJ,7203,3136,34039034000,8,3,2,2,1
17959,4026809,36081,9,1,3,6,1,1,1,1,1,1,878.0,RICHMOND HILL,NEW YORK CITY,Queens borough,NY,11418,577,36081012200,2,3,4,1,3
17960,4026832,34039,17,1,3,7,3,0,3,3,0,1,143.80952,NEW PROVIDENCE,NEW PROVIDENCE BOROUGH,New Providence borough,NJ,7974,3133,34039038102,8,3,4,3,2
17961,4026841,36005,15,2,1,1,1,0,0,1,0,1,197.0,NEW YORK,NEW YORK CITY,Bronx borough,NY,10465,956,36005011800,2,1,1,1,6
17962,4027053,36005,15,1,2,4,1,0,0,2,0,1,299.25,NEW YORK,NEW YORK CITY,Bronx borough,NY,10466,1006,36005048400,2,2,2,1,6
17963,4027068,34039,15,1,4,6,3,2,2,2,2,1,133.13333,SCOTCH PLAINS,,Scotch Plains township,NJ,7076,3138,34039038500,8,4,4,3,1
17964,4027116,36005,15,1,3,4,2,1,1,3,0,1,242.88889,NEW YORK,NEW YORK CITY,Bronx borough,NY,10465,955,36005013200,2,3,2,2,4
17965,4027247,36081,9,2,1,2,0,0,0,1,0,1,231.3,WOODSIDE,NEW YORK CITY,Queens borough,NY,11377,374,36081025100,2,1,1,0,6
17966,4027314,36059,17,1,3,99,2,1,2,2,1,1,170.78571,BELLMORE,NORTH BELLMORE CDP,Hempstead town,NY,11710,1780,36059414900,3,3,9,2,1
17967,4027393,36103,21,1,5,3,2,3,2,2,1,1,213.36364,BAY SHORE,BAY SHORE CDP,Islip town,NY,11706,1966,36103146003,3,4,2,2,1
17968,4027400,34017,19,1,5,6,4,0,2,5,0,1,127.71429,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2830,34017012300,8,4,4,3,2
17969,4027402,34029,15,1,3,99,2,2,1,2,1,1,324.71429,LAKEWOOD,LAKEWOOD CDP,Lakewood township,NJ,8701,3296,34029715200,10,3,9,2,3
17970,4027445,36047,12,2,1,5,0,0,0,1,0,1,418.25,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11209,1292,36047005400,2,1,3,0,6
17971,4027506,34031,17,1,1,3,1,0,0,1,0,1,147.5,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031124900,7,1,2,1,6
17972,4027558,36047,3,1,2,6,2,0,2,1,0,1,684.0,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11214,1387,36047017600,2,2,4,2,2
17973,4027575,34029,15,1,2,8,2,0,1,2,0,1,342.875,LAKEWOOD,LEISURE VILLAGE EAST CDP,Lakewood township,NJ,8701,3296,34029716000,10,2,4,2,4
17974,4027589,34013,21,2,1,5,1,0,1,1,0,1,114.125,CALDWELL,CALDWELL BOROUGH,Caldwell borough,NJ,7006,3121,34013021702,8,1,3,1,4
17975,4027591,34031,17,2,2,2,0,2,0,0,1,1,261.66667,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175602,7,2,1,0,5
17976,4027596,34003,20,1,4,6,2,2,2,2,2,1,124.625,MAHWAH,,Mahwah township,NJ,7430,2693,34003032202,7,4,4,2,1
17977,4027638,36005,15,2,2,2,0,1,0,0,0,1,95.57143,BRONX,NEW YORK CITY,Bronx borough,NY,10471,903,36005032300,2,2,1,0,6
17978,4027675,36059,17,1,2,5,2,0,2,2,0,1,187.85714,ROSLYN HEIGHTS,ROSLYN HEIGHTS CDP,North Hempstead town,NY,11577,1641,36059302200,3,2,3,2,2
17979,4027712,34039,17,1,2,6,2,0,1,2,0,1,174.78571,WESTFIELD,WESTFIELD TOWN,Westfield town,NJ,7090,3142,34039036400,8,2,4,2,4
17980,4027713,36059,5,2,4,4,0,0,4,4,0,1,1355.0,GARDEN CITY PARK,GARDEN CITY PARK CDP,North Hempstead town,NY,11040,1653,36059303202,3,4,2,0,2
17981,4027792,34017,21,1,2,4,2,1,1,2,0,1,117.5,KEARNY,KEARNY TOWN,Kearny town,NJ,7032,2834,34017012700,8,2,2,2,4
17982,4027800,36081,9,1,5,6,3,3,2,2,3,1,441.0,NEW YORK,NEW YORK CITY,Queens borough,NY,11420,594,36081009600,2,4,4,3,1
17983,4027836,36103,21,2,2,1,0,0,0,1,0,1,145.41667,BRENTWOOD,BRENTWOOD CDP,Islip town,NY,11717,1966,36103146105,3,2,1,0,6
